InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ZipCode,Married,ReturnRate,Age,Income,Work,Edcation
572079,23418,LAVENDER TOILETTE BOTTLE,12,2021-10-20T14:11,2.08,14484,23233,1,0,35,103,5,3
572082,22627,MINT KITCHEN SCALES,2,2021-10-20T14:18,8.5,17672,19038,0,0,77,82,3,2
572082,84992,72 SWEETHEART FAIRY CAKE CASES,24,2021-10-20T14:18,0.55,17672,19006,0,0,45,44,7,3
572082,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2021-10-20T14:18,0.55,17672,21044,1,0,28,51,11,2
572087,21086,SET/6 RED SPOTTY PAPER CUPS,12,2021-10-20T14:30,0.65,12683,22124,1,0.488718229,89,104,3,1
572087,21988,PACK OF 6 SKULL PAPER PLATES,12,2021-10-20T14:30,0.85,12683,20112,0,0,24,168,7,3
572087,23445,ICE CREAM BUBBLES,20,2021-10-20T14:30,0.83,12683,21046,0,0,79,109,11,1
572087,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2021-10-20T14:30,1.25,12683,19128,0,0.444096951,86,105,1,1
572088,22470,HEART OF WICKER LARGE,1,2021-10-20T14:33,2.95,14585,21030,0,0,77,169,4,3
572096,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2021-10-20T15:20,1.69,16813,20854,1,0.192893401,21,111,4,3
572103,23422,PANTRY HOOK BALLOON WHISK ,1,2021-10-20T15:57,2.08,17571,21403,1,0.155418757,68,126,5,3
572103,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2021-10-20T15:57,2.1,17571,18940,1,0.173301467,98,51,11,3
572103,21027,NINJA RABBIT PINK,1,2021-10-20T15:57,1.25,17571,22015,1,0,24,136,9,1
572103,20668,DISCO BALL CHRISTMAS DECORATION,24,2021-10-20T15:57,0.12,17571,24060,1,0,22,118,1,2
572107,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2021-10-20T17:13,1.95,15836,20815,0,0.417234511,39,93,4,1
572123,22133,PINK LOVE HEART SHAPE CUP,96,2021-10-21T08:40,0.72,14646,21114,0,0.200098449,35,41,8,1
572124,20679,EDWARDIAN PARASOL RED,30,2021-10-21T08:47,5.95,14156,20171,0,0,81,110,3,1
572127,22151,PLACE SETTING WHITE HEART,24,2021-10-21T09:20,0.42,14911,22315,1,0.52129427,41,130,10,2
572131,21484,CHICK GREY HOT WATER BOTTLE,4,2021-10-21T09:56,4.25,13917,21212,0,0,41,63,4,3
572133,23245,SET OF 3 REGENCY CAKE TINS,4,2021-10-21T10:11,4.95,12407,20901,0,0.08678501,39,114,6,3
572133,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2021-10-21T10:11,2.08,12407,19103,0,0,59,147,9,3
572134,23395,BELLE JARDINIERE CUSHION COVER,44,2021-10-21T10:13,3.75,12500,21157,1,0,30,173,5,1
572139,22993,SET OF 4 PANTRY JELLY MOULDS,12,2021-10-21T10:19,1.25,18241,19128,1,0,45,68,3,2
572185,20728,LUNCH BAG CARS BLUE,9,2021-10-21T10:52,4.96,NA,22903,0,0,85,89,9,1
572194,22186,RED STAR CARD HOLDER,2,2021-10-21T11:43,1.95,17832,22101,1,0.593698527,70,106,10,3
572194,79030D,TUMBLER BAROQUE,6,2021-10-21T11:43,0.39,17832,8330,0,0,86,59,6,2
572213,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2021-10-21T12:44,4.15,15358,8087,1,0.200556382,64,54,8,1
572213,22491,PACK OF 12 COLOURED PENCILS,12,2021-10-21T12:44,0.85,15358,8721,1,0,67,91,5,1
572216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2021-10-21T12:56,2.95,16015,8724,0,0.029901356,35,87,6,3
572219,23201,JUMBO BAG ALPHABET,2,2021-10-21T13:17,2.08,17463,8034,0,0,77,149,11,3
572219,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,4,2021-10-21T13:17,1.25,17463,8742,1,0.247086247,75,83,2,3
572219,21986,PACK OF 12 PINK POLKADOT TISSUES,12,2021-10-21T13:17,0.39,17463,8012,1,0,61,156,4,3
572227,23346,SPACEBOY BEAKER,2,2021-10-21T14:01,1.25,15051,23229,1,0.543330601,91,88,10,2
572230,22589,CARDHOLDER GINGHAM STAR,6,2021-10-21T14:29,2.89,15740,20110,1,0.063104979,29,47,2,3
572234,23555,LANDMARK FRAME NOTTING HILL ,3,2021-10-21T14:41,12.5,16293,20136,0,0.0537514,42,144,9,3
572237,23414,ZINC BOX SIGN HOME,4,2021-10-21T14:49,9.95,15152,22901,0,0,49,164,11,2
572237,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2021-10-21T14:49,1.69,15152,20708,1,0,40,81,10,1
572283,22118,JOY WOODEN BLOCK LETTERS,2,2021-10-23T11:42,4.95,15000,18966,1,0.185055048,57,47,3,2
572283,23418,LAVENDER TOILETTE BOTTLE,2,2021-10-23T11:42,2.08,15000,22015,1,0.658244681,68,76,11,3
572283,22082,RIBBON REEL STRIPES DESIGN ,2,2021-10-23T11:42,1.65,15000,19067,1,0,85,68,3,2
572284,23529,WALL ART DOLLY GIRL ,1,2021-10-23T12:08,3.75,16744,20180,1,0,99,144,2,1
572284,21389,IVORY HANGING DECORATION  BIRD,6,2021-10-23T12:08,0.85,16744,8060,0,0.049652936,96,103,10,2
572285,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2021-10-23T12:16,3.75,14698,21228,1,0,32,157,7,2
572285,79051A,SMOKEY GREY COLOUR GLASS,16,2021-10-23T12:16,0.29,14698,20170,0,1.09039548,79,63,3,3
572287,23013,GLASS APOTHECARY BOTTLE TONIC,1,2021-10-23T12:26,3.95,15584,22066,1,0.158936101,55,114,4,2
572288,22024,RAINY LADIES BIRTHDAY CARD,12,2021-10-23T12:28,0.42,17377,20164,0,0.034561041,60,155,9,3
572290,23390,DOLLY GIRL MINI BACKPACK,2,2021-10-23T12:46,4.15,14800,20120,1,0.26007326,85,89,8,2
572291,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2021-10-23T12:46,2.55,16931,20175,1,0,31,105,5,2
572292,85049G,CHOCOLATE BOX RIBBONS ,3,2021-10-23T12:56,1.25,16017,21136,0,0.096463023,53,135,10,2
572295,23486,ANTIQUE HEART SHELF UNIT,1,2021-10-23T13:49,16.65,16686,22030,0,0,52,171,5,3
572295,23505,PLAYING CARDS I LOVE LONDON ,1,2021-10-23T13:49,1.25,16686,21157,0,0,29,130,10,1
572295,23509,MINI PLAYING CARDS FUN FAIR ,2,2021-10-23T13:49,0.42,16686,8731,1,0,26,116,2,1
572295,22489,PACK OF 12 TRADITIONAL CRAYONS,6,2021-10-23T13:49,0.42,16686,22039,1,0.219226643,57,49,9,2
572296,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2021-10-23T14:28,1.95,13598,22207,0,0.45468278,68,89,1,2
572300,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2021-10-23T14:40,1.65,18005,8022,0,0,49,90,3,2
572301,20727,LUNCH BAG  BLACK SKULL.,2,2021-10-23T14:41,1.65,16794,21014,0,0,80,55,2,3
572302,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2021-10-23T14:47,1.95,15427,19038,1,0,84,118,11,2
572302,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2021-10-23T14:47,3.75,15427,24060,0,0,38,67,8,2
572302,22573,STAR WOODEN CHRISTMAS DECORATION,3,2021-10-23T14:47,0.85,15427,8302,1,0.154946798,76,104,8,3
572302,21506,"FANCY FONT BIRTHDAY CARD, ",12,2021-10-23T14:47,0.42,15427,8035,0,0,70,125,9,3
572306,79066K,RETRO MOD TRAY,1,2021-10-23T15:11,0.85,17841,8060,1,0.350723534,22,156,5,1
572306,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3,2021-10-23T15:11,1.45,17841,21093,1,0,22,175,4,2
572306,21231,SWEETHEART CERAMIC TRINKET BOX,4,2021-10-23T15:11,1.25,17841,20744,0,0,26,47,3,1
572307,22295,HEART FILIGREE DOVE LARGE,10,2021-10-23T15:23,1.65,16905,8033,1,0.031737862,38,111,3,2
572309,21326,AGED GLASS SILVER T-LIGHT HOLDER,2,2021-10-23T15:29,0.65,14432,20180,0,0,22,113,7,3
572309,21617,4 LILY  BOTANICAL DINNER CANDLES,4,2021-10-23T15:29,1.25,14432,22206,1,0,67,133,3,3
572309,21650,ASSORTED TUTTI FRUTTI BRACELET,7,2021-10-23T15:29,0.19,14432,22124,1,0,56,117,7,2
572309,17003,BROCADE RING PURSE ,12,2021-10-23T15:29,0.39,14432,21738,1,0,81,61,9,1
572314,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2021-10-23T15:59,2.08,17111,8055,0,0.207722726,98,55,5,3
572316,72369A,PINK CLEAR GLASS CANDLE PLATE,6,2021-10-23T16:13,1.25,17836,21030,1,0.202586207,59,75,6,2
572317,22112,CHOCOLATE HOT WATER BOTTLE,1,2021-10-23T16:13,4.95,14629,20008,1,0,23,91,6,2
572317,20979,36 PENCILS TUBE RED RETROSPOT,1,2021-10-23T16:13,1.25,14629,8759,0,0,33,79,2,3
572318,23269,SET OF 2 CERAMIC CHRISTMAS TREES,1,2021-10-23T16:19,1.45,15436,20171,0,0.368648649,73,72,2,3
572318,22703,PINK CAT BOWL,1,2021-10-23T16:19,2.1,15436,22027,1,0.074244877,96,155,10,2
572318,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2021-10-23T16:19,1.25,15436,8723,0,0,90,38,5,2
572318,22452,MEASURING TAPE BABUSHKA PINK,3,2021-10-23T16:19,2.95,15436,22030,0,0,72,115,2,2
572319,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2021-10-23T16:19,1.25,14704,20904,0,0.031881869,94,102,8,2
572319,16236,KITTY PENCIL ERASERS,28,2021-10-23T16:19,0.21,14704,22102,0,0,94,164,2,2
572326,21733,RED HANGING HEART T-LIGHT HOLDER,32,2021-10-24T09:55,2.55,14607,21401,0,0,78,37,1,3
572329,22211,WOOD STAMP SET FLOWERS,12,2021-10-24T10:13,0.83,14019,20906,1,0.120826083,27,152,11,3
572330,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2021-10-24T10:17,1.25,16426,21208,0,0,55,48,7,3
572330,21908,CHOCOLATE THIS WAY METAL SIGN,1,2021-10-24T10:17,2.1,16426,22701,1,0.119491653,43,48,2,2
572330,21876,POTTERING MUG,1,2021-10-24T10:17,1.65,16426,19010,1,0,54,137,8,1
572331,23505,PLAYING CARDS I LOVE LONDON ,12,2021-10-24T10:18,1.25,16491,8520,1,0.017652408,86,75,9,3
572336,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,2021-10-24T10:29,0.83,13523,22066,0,0.503209243,34,169,10,3
572337,23344,JUMBO BAG 50'S CHRISTMAS ,100,2021-10-24T10:30,1.79,14607,22182,1,0.857794243,66,77,6,3
572338,84661A,WHITE SQUARE TABLE CLOCK,6,2021-10-24T10:30,2.55,15380,8088,1,0.288278775,73,120,1,2
572342,23064,CINDERELLA CHANDELIER ,40,2021-10-24T10:38,10,14607,21286,1,0.170824773,98,38,8,3
572350,20828,GLITTER BUTTERFLY CLIPS,1,2021-10-24T11:33,2.55,15516,22153,0,0,61,128,4,3
572380,23312,VINTAGE CHRISTMAS GIFT SACK,4,2021-10-24T11:51,4.15,16019,8050,0,0,67,145,8,3
572451,22386,JUMBO BAG PINK POLKADOT,20,2021-10-24T12:36,2.08,12921,20850,0,0,29,126,2,1
572457,22273,FELTCRAFT DOLL MOLLY,6,2021-10-24T12:44,2.95,12594,20906,0,0,44,89,2,1
572457,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,2021-10-24T12:44,4.95,12594,21228,0,0,86,50,11,3
572458,23081,GREEN METAL BOX ARMY SUPPLIES,2,2021-10-24T12:51,8.25,15142,20112,1,0,27,165,9,1
572459,23201,JUMBO BAG ALPHABET,10,2021-10-24T12:53,2.08,14911,20901,0,0,28,156,8,3
572461,23017,APOTHECARY MEASURING JAR,2,2021-10-24T12:56,12.5,17344,24060,0,0.09,37,78,11,2
572465,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2021-10-24T13:26,1.65,14474,8610,1,0.186517453,87,47,9,3
572472,23510,MINI PLAYING CARDS GYMKHANA,20,2021-10-24T13:34,0.42,14139,8094,1,0.203084833,72,66,9,3
572475,22082,RIBBON REEL STRIPES DESIGN ,1,2021-10-24T13:37,1.65,15271,22314,0,0.228948817,94,103,11,3
572475,22726,ALARM CLOCK BAKELIKE GREEN,1,2021-10-24T13:37,3.75,15271,20815,1,0,22,138,7,2
572475,23564,EGG CUP MILKMAID INGRID,2,2021-10-24T13:37,1.25,15271,19010,0,0,98,118,5,1
572484,23207,LUNCH BAG ALPHABET DESIGN,2,2021-10-24T13:50,1.65,17220,20832,0,0,59,80,4,3
572490,20982,12 PENCILS TALL TUBE SKULLS,4,2021-10-24T13:59,0.85,14467,22101,0,0.670454546,76,162,4,1
572499,23557,LANDMARK FRAME BAKER STREET ,3,2021-10-24T14:10,12.5,15786,8690,0,0.5,75,100,3,3
572509,23553,LANDMARK FRAME CAMDEN TOWN ,1,2021-10-24T14:25,12.5,17004,8318,0,0.104751784,92,132,10,2
572513,20616,CHERRY BLOSSOM PASSPORT COVER,1,2021-10-24T14:36,0.75,16728,20906,1,0,97,47,11,3
572513,23571,TRADITIONAL NAUGHTS & CROSSES,2,2021-10-24T14:36,1.65,16728,19446,0,0.116734013,73,163,5,1
572517,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2021-10-24T14:47,0.65,15068,21774,1,0,56,84,11,1
572519,23490,T-LIGHT HOLDER HANGING LOVE BIRD,6,2021-10-24T14:56,3.75,15046,22192,1,1.047619048,32,136,6,2
572528,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2021-10-24T15:43,4.95,13176,8012,0,0,30,61,8,1
572528,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2021-10-24T15:43,0.55,13176,21228,0,0,46,73,6,1
572540,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2,2021-10-24T16:17,15.79,NA,8057,1,0.184554375,41,61,6,1
572540,23035,DRAWER KNOB CERAMIC IVORY,8,2021-10-24T16:17,3.29,NA,7728,1,0.057088148,44,56,3,2
572544,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2021-10-24T16:34,3.75,16023,8731,0,0,34,123,2,1
572544,22694,WICKER STAR ,4,2021-10-24T16:34,2.1,16023,8077,1,0.293637847,85,54,4,3
572549,22150,3 STRIPEY MICE FELTCRAFT,1,2021-10-24T17:03,4.13,NA,19010,1,0.343469884,58,82,11,1
572549,22819,"BIRTHDAY CARD, RETRO SPOT",1,2021-10-24T17:03,0.42,NA,22152,0,0.353057199,39,101,5,3
572549,23626,SET 10 CARDS DINKY TREE 17076,1,2021-10-24T17:03,2.49,NA,19067,1,0,26,143,6,3
572549,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2021-10-24T17:03,1.25,NA,19002,0,0.206332993,34,95,2,1
572549,23122,PARTY CHARMS 50 PIECES,2,2021-10-24T17:03,1.63,NA,8550,0,0,99,96,3,2
572549,22156,HEART DECORATION WITH PEARLS ,21,2021-10-24T17:03,1.63,NA,8003,0,0,88,85,2,1
572550,22180,RETROSPOT LAMP,1,2021-10-24T17:06,20.79,NA,22044,1,0.175887211,75,175,10,1
572550,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2021-10-24T17:06,2.46,NA,21136,1,0.00897885,66,86,1,3
572550,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,2021-10-24T17:06,4.13,NA,22304,1,1,51,146,8,2
572550,23209,LUNCH BAG VINTAGE DOILY ,1,2021-10-24T17:06,4.13,NA,21158,1,0.076616915,49,151,1,2
572550,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2021-10-24T17:06,2.46,NA,22015,0,0.268845285,70,162,3,1
572550,22095,LADS ONLY TISSUE BOX,2,2021-10-24T17:06,2.46,NA,21784,1,0,85,68,3,3
572550,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2021-10-24T17:06,58.29,NA,20171,1,0,24,173,5,1
572552,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2021-10-24T17:07,1.25,14096,19446,0,0.36004869,44,92,1,2
572552,22147,FELTCRAFT BUTTERFLY HEARTS,1,2021-10-24T17:07,3.29,14096,21784,0,0.405998929,24,58,5,3
572552,22335,HEART DECORATION PAINTED ZINC ,1,2021-10-24T17:07,1.25,14096,18901,1,0,80,44,4,3
572552,22505,MEMO BOARD COTTAGE DESIGN,1,2021-10-24T17:07,10.79,14096,22124,1,0.764102564,33,41,3,3
572552,22712,CARD DOLLY GIRL ,1,2021-10-24T17:07,0.83,14096,21702,1,0,66,107,5,2
572552,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,2021-10-24T17:07,8.29,14096,19135,0,0,86,156,6,2
572552,21705,BAG 500g SWIRLY MARBLES,2,2021-10-24T17:07,3.29,14096,20904,1,0.161866267,22,56,2,1
572552,23221,REINDEER HEART DECORATION SILVER,2,2021-10-24T17:07,1.63,14096,22030,1,0.539211257,26,153,6,3
572552,22948,METAL DECORATION NAUGHTY CHILDREN ,4,2021-10-24T17:07,1.66,14096,21146,0,0,33,110,10,1
572552,21982,PACK OF 12 SUKI TISSUES ,5,2021-10-24T17:07,0.83,14096,20910,0,0.372605026,62,158,4,2
572552,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,5,2021-10-24T17:07,1.63,14096,19083,0,0.666666667,75,139,4,2
572553,16219,HOUSE SHAPE PENCIL SHARPENER,1,2021-10-24T17:09,0.83,NA,20817,1,0,98,121,1,2
572553,21947,SET OF 6 HEART CHOPSTICKS,1,2021-10-24T17:09,2.46,NA,20002,1,0,69,103,2,1
572553,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,2021-10-24T17:09,4.13,NA,8053,1,0.0463138,88,38,8,2
572553,23170,REGENCY TEA PLATE ROSES ,4,2021-10-24T17:09,3.29,NA,8742,1,0.719194524,32,147,4,1
572553,22598,CHRISTMAS MUSICAL ZINC TREE,5,2021-10-24T17:09,0.83,NA,19038,0,0.007530433,38,165,7,1
572558,21507,ELEPHANT BIRTHDAY CARD ,12,2021-10-25T08:26,0.42,14286,21210,1,0.708879919,23,170,8,2
572558,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2021-10-25T08:26,0.83,14286,8873,0,0,26,55,2,3
572558,23188,VINTAGE  2 METER FOLDING RULER,18,2021-10-25T08:26,1.65,14286,19006,0,0.067615658,61,54,3,2
572561,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2021-10-25T08:51,0.83,13652,20007,0,0.112365016,50,37,6,3
572562,23388,WOODLAND MINI BACKPACK,4,2021-10-25T09:07,4.15,13481,20110,1,0.69,44,73,10,3
572567,POST,POSTAGE,5,2021-10-25T10:27,40,12398,19002,1,0,31,172,9,3
572567,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2021-10-25T10:27,0.55,12398,20815,0,0.391061453,96,93,8,2
572569,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,2021-10-25T10:32,1.65,17870,20191,0,0,69,94,10,3
572617,23295,SET OF 12 MINI LOAF BAKING CASES,8,2021-10-25T11:52,0.83,18272,8050,1,0,96,54,3,2
572650,22384,LUNCH BAG PINK POLKADOT,2,2021-10-25T12:00,1.65,15506,21093,0,0.336525308,45,77,1,3
572650,22659,LUNCH BOX I LOVE LONDON,9,2021-10-25T12:00,1.95,15506,20744,0,0.286740067,74,121,7,1
572651,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2021-10-25T12:06,3.75,17350,8021,0,0.012323306,44,124,10,1
572651,23351,ROLL WRAP 50'S CHRISTMAS,24,2021-10-25T12:06,1.25,17350,8759,1,0,99,79,3,1
572653,20992,JAZZ HEARTS PURSE NOTEBOOK,4,2021-10-25T12:12,0.39,15861,21286,1,0,95,75,4,1
572653,23366,SET 12 COLOURING PENCILS DOILY,6,2021-10-25T12:12,0.65,15861,20879,0,0,43,123,4,3
572655,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2021-10-25T12:20,0.85,16708,20882,0,0,70,158,2,1
572660,22960,JAM MAKING SET WITH JARS,1,2021-10-25T12:30,4.25,14527,8071,1,0,65,130,8,3
572661,23506,MINI PLAYING CARDS SPACEBOY ,120,2021-10-25T12:38,0.42,17193,22180,0,0,48,83,3,2
572662,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2021-10-25T12:54,5.95,15443,21029,0,0.692695214,42,151,11,2
572667,21695,SMALL SILVER FLOWER CANDLE POT,6,2021-10-25T13:05,2.95,15963,20148,1,0.100734727,51,173,5,2
572667,22595,GINGHAM HEART DECORATION,12,2021-10-25T13:05,0.85,15963,21236,1,0.146311273,28,168,1,3
572667,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2021-10-25T13:05,1.65,15963,21074,0,0,26,91,7,2
572668,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2021-10-25T13:07,0.39,18045,21146,0,1.420454546,44,38,11,3
572669,82583,HOT BATHS METAL SIGN,2,2021-10-25T13:10,2.1,16549,8619,0,0,48,150,3,3
572669,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2021-10-25T13:10,1.25,16549,21015,0,0,56,163,2,1
572672,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2021-10-25T13:15,4.95,13340,8060,0,0.030174665,61,153,6,3
572673,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2021-10-25T13:16,1.65,13309,21401,1,0.184486373,39,54,9,1
572675,22732,3D VINTAGE CHRISTMAS STICKERS ,4,2021-10-25T13:20,1.25,17917,21117,1,0,23,133,8,1
572677,22093,MOTORING TISSUE BOX,1,2021-10-25T13:46,0.39,17596,22307,1,0.136224632,84,43,1,1
572677,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2021-10-25T13:46,8.5,17596,21212,0,0.08507468,89,80,3,2
572678,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,2021-10-25T13:46,1.25,13182,21042,1,0,55,132,10,2
572678,22986,WRAP GINGHAM ROSE ,25,2021-10-25T13:46,0.42,13182,20715,0,0,23,166,8,3
572680,22070,SMALL RED RETROSPOT MUG IN BOX ,4,2021-10-25T13:48,3.75,NA,22901,1,0.219686555,61,156,10,1
572680,84663A,GRASS HOPPER WOODEN WALL CLOCK ,4,2021-10-25T13:48,0.79,NA,8244,1,0,71,81,2,3
572680,22551,PLASTERS IN TIN SPACEBOY,6,2021-10-25T13:48,1.65,NA,20912,1,0.412836921,90,71,5,1
572681,21500,PINK POLKADOT WRAP ,25,2021-10-25T13:51,0.42,13510,8033,1,0,85,141,6,3
572688,20615,BLUE POLKADOT PASSPORT COVER,20,2021-10-25T14:09,0.75,13028,7726,1,0,60,123,8,1
572704,20677,PINK POLKADOT BOWL,2,2021-10-25T14:39,2.46,NA,8012,0,0,35,152,7,1
572726,22741,FUNKY DIVA PEN,48,2021-10-25T15:19,0.85,16056,19446,1,0,27,49,6,1
572732,22029,SPACEBOY BIRTHDAY CARD,24,2021-10-25T15:21,0.42,18079,8873,1,0.050798258,24,39,9,2
572735,22838,3 TIER CAKE TIN RED AND CREAM,4,2021-10-25T15:36,14.95,15630,19128,0,0,27,164,6,2
572735,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,12,2021-10-25T15:36,3.75,15630,8757,1,0.333801044,86,64,3,3
572744,23156,SET OF 5 MINI GROCERY MAGNETS,4,2021-10-25T16:14,2.08,14085,20170,0,0,60,165,10,1
572751,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2021-10-25T17:21,2.1,17449,21227,0,1,74,35,7,1
572758,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1,2021-10-25T18:39,4.13,NA,19002,0,0,76,85,4,1
572758,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2021-10-25T18:39,4.13,NA,8055,0,0,32,83,8,1
572758,21774,DECORATIVE CATS BATHROOM BOTTLE,2,2021-10-25T18:39,2.46,NA,20110,1,0,40,134,1,1
572758,21906,PHARMACIE FIRST AID TIN,2,2021-10-25T18:39,13.29,NA,21042,0,0,61,60,11,1
572758,20719,WOODLAND CHARLOTTE BAG,5,2021-10-25T18:39,1.63,NA,21774,0,0,71,116,4,2
572758,22554,PLASTERS IN TIN WOODLAND ANIMALS,5,2021-10-25T18:39,3.29,NA,20878,1,0,67,130,11,1
572758,22614,PACK OF 12 SPACEBOY TISSUES,6,2021-10-25T18:39,0.83,NA,8759,0,0,51,149,4,1
572763,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2021-10-26T09:54,3.95,12812,20882,0,0.36176066,80,174,7,3
572771,23454,THREE MINI HANGING FRAMES,8,2021-10-26T10:24,4.15,16173,19119,1,0,82,41,10,1
572775,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2021-10-26T10:43,0.79,13126,22192,0,0.063268038,65,135,2,1
572830,23321,SMALL WHITE HEART OF WICKER,6,2021-10-26T11:36,1.65,16208,19083,0,0.039289091,53,114,9,1
572843,22423,REGENCY CAKESTAND 3 TIER,2,2021-10-26T12:06,12.75,14315,21702,0,0.223760871,44,159,7,2
572846,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,6,2021-10-26T12:14,1.95,14550,21212,0,0,40,146,3,2
572859,23581,JUMBO BAG PAISLEY PARK,10,2021-10-26T12:39,2.08,16418,19119,0,0,22,159,5,3
572862,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2021-10-26T12:48,3.75,16750,20854,1,0.115574154,39,120,11,2
572865,22309,TEA COSY RED  STRIPE,2,2021-10-26T13:01,2.55,17841,21212,0,0,36,102,5,3
572867,23369,SET 36 COLOUR PENCILS LOVE LONDON,3,2021-10-26T13:19,1.25,14598,21228,1,0.121305765,71,90,1,3
572867,23200,JUMBO BAG PEARS,6,2021-10-26T13:19,2.08,14598,22039,1,0.230944097,37,128,2,3
572868,22112,CHOCOLATE HOT WATER BOTTLE,2,2021-10-26T13:20,4.95,17564,22903,1,0,63,174,6,3
572868,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,4,2021-10-26T13:20,2.55,17564,21794,1,0.043224835,43,103,6,3
572871,21495,SKULLS AND CROSSBONES WRAP,25,2021-10-26T13:24,0.42,13408,8527,1,0.198793351,48,151,7,3
572872,15056N,EDWARDIAN PARASOL NATURAL,1,2021-10-26T13:27,5.95,15320,20165,0,0,35,148,1,2
572872,22507,MEMO BOARD RETROSPOT  DESIGN,2,2021-10-26T13:27,4.95,15320,20176,1,0,71,84,11,1
572872,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2021-10-26T13:27,3.25,15320,22192,1,0.198547216,95,47,7,2
572873,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2021-10-26T13:27,0.83,12820,8402,0,1,70,147,9,1
572880,23203,JUMBO BAG VINTAGE DOILY ,1,2021-10-26T13:35,2.08,16415,22207,1,0,90,110,1,2
572882,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2021-10-26T13:36,5.95,18226,20110,0,0,71,173,5,3
572887,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2021-10-26T13:47,5.75,12362,19149,0,0.157142857,80,136,7,2
572887,15056BL,EDWARDIAN PARASOL BLACK,6,2021-10-26T13:47,5.95,12362,22124,0,0,43,155,8,1
572889,21722,SWEET PUDDING STICKER SHEET,3,2021-10-26T13:56,0.85,12748,19002,0,0.05429254,51,117,6,3
572896,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2021-10-26T14:41,6.95,12456,21286,0,1.468085106,79,59,6,3
